entropy,max_prob,accepted
0.00029498868389055133,1.0,1
1.4081002473831177,0.51318359375,1
0.193946972489357,0.9609375,1
0.0008473744383081794,1.0,1
0.0003154868900310248,1.0,1
0.00043358863331377506,1.0,1
0.6180611252784729,0.69873046875,1
0.08380285650491714,0.98779296875,1
0.0007846608641557395,1.0,1
0.19789265096187592,0.96240234375,1
0.00637980317696929,0.99951171875,1
1.7718006372451782,0.294189453125,0
0.09085558354854584,0.98681640625,1
0.06388715654611588,0.98876953125,1
0.2376295030117035,0.93603515625,1
1.9029810428619385,0.319091796875,0
0.8854382038116455,0.7216796875,1
1.382290005683899,0.64892578125,1
0.0016643034759908915,1.0,1
0.6636289358139038,0.6259765625,1
0.49424129724502563,0.8505859375,1
0.11931298673152924,0.9794921875,1
0.01272170152515173,0.99853515625,1
0.392675518989563,0.9072265625,1
0.7761616706848145,0.7822265625,1
0.5827968716621399,0.8603515625,1
1.945512056350708,0.42236328125,0
0.11367443948984146,0.98291015625,1
0.007075864356011152,0.9990234375,1
0.1761922687292099,0.96875,1
0.1599384844303131,0.970703125,0
0.3560951352119446,0.9287109375,1
0.21736940741539001,0.962890625,1
0.09590229392051697,0.986328125,1
0.6943424940109253,0.5234375,0
0.5881469249725342,0.744140625,1
1.236465334892273,0.442626953125,1
1.31012761592865,0.60546875,1
0.644148051738739,0.85546875,1
0.3383212387561798,0.91943359375,1
0.08300081640481949,0.9873046875,1
0.21518684923648834,0.95751953125,1
0.03752800449728966,0.9951171875,1
1.1590999364852905,0.7041015625,1
2.053868293762207,0.421630859375,1
1.2040455341339111,0.6015625,0
3.070770263671875,0.319091796875,1
0.007563943043351173,0.9990234375,1
0.04912441223859787,0.9921875,1
2.728001832962036,0.27294921875,0
0.8063675761222839,0.80029296875,1
0.10215011239051819,0.984375,1
0.01084381528198719,0.99853515625,1
0.920034646987915,0.80908203125,1
0.024886036291718483,0.9970703125,1
0.637561023235321,0.78759765625,1
0.07725893706083298,0.99072265625,1
0.6115565896034241,0.7802734375,1
0.20344477891921997,0.9609375,1
1.2430810928344727,0.52880859375,1
1.0099941492080688,0.72509765625,0
0.9295259118080139,0.77001953125,1
0.9909440875053406,0.57568359375,1
0.0003304287092760205,1.0,1
0.254917174577713,0.93701171875,1
0.016231615096330643,0.99853515625,1
0.0003580833727028221,1.0,1
1.1482422351837158,0.47412109375,0
0.0001412813871866092,1.0,1
0.7168832421302795,0.75439453125,1
0.0980101227760315,0.9873046875,1
1.8401587009429932,0.328369140625,1
0.25524333119392395,0.9404296875,0
0.5218014717102051,0.8623046875,1
0.21635861694812775,0.96240234375,1
4.922321386402473e-05,1.0,1
1.8573966372059658e-05,1.0,1
1.5625404119491577,0.487060546875,0
0.4952031970024109,0.82275390625,0
0.47984179854393005,0.8671875,1
1.1435577869415283,0.61474609375,0
1.5284217596054077,0.463134765625,0
1.2825467586517334,0.44091796875,0
1.5293910503387451,0.60400390625,0
1.8012489080429077,0.358154296875,0
1.265627145767212,0.5556640625,1
0.13415366411209106,0.98046875,1
0.013231808319687843,0.99853515625,1
0.009187130257487297,0.9990234375,1
1.1002122163772583,0.74462890625,1
0.006077169440686703,0.99951171875,1
0.02274811826646328,0.99755859375,1
0.01664009876549244,0.998046875,1
0.156279057264328,0.9658203125,1
0.22241567075252533,0.94677734375,1
0.095714271068573,0.984375,1
0.0887262225151062,0.986328125,1
0.0008518261020071805,1.0,1
0.0021189579274505377,1.0,1
0.6012067794799805,0.720703125,1
0.2113046944141388,0.947265625,1
0.08724543452262878,0.98779296875,1
0.007075815927237272,0.99951171875,1
0.3958388566970825,0.916015625,1
0.9825588464736938,0.62548828125,0
0.16747717559337616,0.97314453125,1
0.1953614503145218,0.97119140625,1
0.3804945647716522,0.9111328125,1
0.0665866807103157,0.990234375,1
1.3925518989562988,0.662109375,1
1.7090462446212769,0.5185546875,0
1.5600998401641846,0.57763671875,0
1.5458825826644897,0.52001953125,1
1.5488582849502563,0.444091796875,1
0.9944801330566406,0.72412109375,1
0.041198212653398514,0.99560546875,1
1.0194532871246338,0.69921875,1
0.10801316797733307,0.9814453125,1
0.01139736920595169,0.99853515625,1
0.41481414437294006,0.87841796875,0
0.00434383749961853,0.99951171875,1
2.0827085971832275,0.304443359375,0
2.0381038188934326,0.4287109375,1
0.9025499820709229,0.78759765625,1
0.2720305025577545,0.9462890625,1
1.4689528942108154,0.61328125,1
0.7344238758087158,0.79541015625,1
1.1240930557250977,0.464111328125,1
1.450878620147705,0.438720703125,1
0.904871940612793,0.587890625,0
0.0999029204249382,0.9794921875,1
1.0736255645751953,0.432861328125,0
0.029155217111110687,0.99609375,1
1.0818419456481934,0.6962890625,1
0.5322493314743042,0.873046875,1
0.43588122725486755,0.91015625,0
0.024934275075793266,0.9970703125,1
1.1096521615982056,0.58203125,1
0.8946322798728943,0.646484375,1
0.7260048389434814,0.73681640625,1
0.0039968341588974,0.99951171875,1
1.216901183128357,0.6875,0
0.16977350413799286,0.98046875,1
0.00023489973682444543,1.0,1
0.13309036195278168,0.98193359375,1
0.2895037531852722,0.9541015625,1
0.3247089087963104,0.95166015625,1
0.007120506372302771,0.9990234375,1
